timestamp,price,volume,ikeda,tent,volatility,ATR,anomaly_run_1,anomaly_run_2,anomaly_run_3,anomaly_run_4,anomaly_run_5,anomaly_run_6,anomaly_run_7,anomaly_run_8,anomaly_run_9,anomaly_run_10,anomaly_run_11,anomaly_run_12,anomaly_run_13,anomaly_run_14,anomaly_run_15,anomaly_run_16,anomaly_run_17,anomaly_run_18,anomaly_run_19,anomaly_run_20,anomaly_run_21,anomaly_run_22,anomaly_run_23,anomaly_run_24,anomaly_run_25,anomaly_run_26,anomaly_run_27,anomaly_run_28,anomaly_run_29,anomaly_run_30,anomaly_run_31,anomaly_run_32,anomaly_run_33,anomaly_run_34,anomaly_run_35,anomaly_run_36,anomaly_run_37,anomaly_run_38,anomaly_run_39,anomaly_run_40,anomaly_run_41,anomaly_run_42,anomaly_run_43,anomaly_run_44,anomaly_run_45,anomaly_run_46,anomaly_run_47,anomaly_run_48,anomaly_run_49,anomaly_run_50
2024-09-17 09:21:58.164,58722.162538473516,27913266966.478203,1.0565331051558862,0.5458181783071636,0.374539767436107,1022.3077781785978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 10:28:12.059,59094.149237134654,25304140000.9373,1.0565331051558862,0.7693037600877782,0.41155708698686144,1326.3669682966356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 11:23:44.052,59055.53531671722,28622183247.95751,1.0565331051558862,0.8323036422183315,0.24950365464632107,1254.668263198313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 12:13:52.489,59228.508480328026,28947689079.657063,1.0565331051558862,0.13387031812551362,0.24792584391932992,1130.3414884966842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 13:23:02.451,59284.755003367514,29699683860.347218,1.0565331051558862,0.26653285989418735,0.23976339196219726,1155.4013147571095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 14:07:57.073,59163.77955715653,29055841321.759052,1.0565331051558862,0.08998515351131692,0.2695575370890826,1020.1366952139579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 15:26:05.619,61231.62129710131,29428077396.750866,1.0565331051558862,0.05247027924953149,1.085113709988118,2698.9125750996973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2024-09-17 16:07:29.396,61202.01968568921,35826700052.41475,1.0565331051558862,0.7491621000873186,1.0991737642548753,2661.902937158069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-17 17:00:19.953,60970.25348144018,34327355736.5697,1.0565331051558862,0.37699887174415253,1.1251298624314519,2509.458758627792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 18:08:03.383,60976.857374660656,35794988816.68902,1.0565331051558862,0.02532050266326052,1.1321900911534286,2509.458758627792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024-09-17 19:12:21.842,60563.415830997714,33571348311.163513,1.0565331051558862,0.2993296132960211,1.1723380094040665,2176.0859803840867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 20:18:19.992,59973.9506205091,37719678237.46303,1.0565331051558862,0.8076798764492511,1.2324510819507077,2176.0859803840867,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
2024-09-17 21:29:08.124,60375.03695473223,38432353810.018005,1.0565331051558862,0.7579728046957328,1.239736368495199,2067.841739944779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-17 22:28:22.530,60174.66622543997,34569259904.33748,1.0565331051558862,0.05987034834893963,1.2517876572550135,2067.841739944779,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1
2024-09-17 23:27:29.414,60155.64411695945,38297570199.67322,1.0565331051558862,0.3141833429599397,1.2532196850239536,2067.841739944779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 00:22:26.634,60061.88485600524,38345053076.503105,1.0565331051558862,0.3217258776248357,1.2517862821234709,1257.6706765922063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 01:22:34.412,60163.834722174084,38417592301.10885,1.0565331051558862,0.9326993879919908,0.4544493747458683,1228.069065180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 02:03:03.472,60124.06622749374,38555210579.77414,1.0565331051558862,0.8254908096519536,0.4539346081874107,1002.9067541515542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 03:03:01.414,60367.12638253788,39013354549.00227,1.0565331051558862,0.5440800731421054,0.48187036343909856,1002.9067541515542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 04:12:38.090,60514.12318125176,39195349542.690544,1.0565331051558862,0.11218723833534495,0.4932102125004308,589.4652104886118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 05:08:12.885,60355.3951320565,40466370935.756256,1.0565331051558862,0.2692024712524441,0.45258529256291385,540.1725607426561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 06:16:10.567,60320.42252263266,39200767133.36169,1.0565331051558862,0.37232699183114565,0.31216811599119065,452.23832524651516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 07:26:53.525,60342.12443291608,40187357755.2677,1.0565331051558862,0.0005618301606001208,0.22718568872549666,452.23832524651516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 08:13:57.996,60238.90248548927,36764756933.06752,1.0565331051558862,0.006692694222928295,0.20621797521487187,452.23832524651516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 09:05:59.655,60194.655723707816,38963241918.630806,1.0565331051558862,0.8846909058507714,0.20759533598077679,452.23832524651516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 10:12:16.099,59781.959515665185,39719038124.97462,1.0565331051558862,0.4597150437907841,0.30048707863774465,732.1636655865732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 11:28:59.003,59982.66746095182,38387655216.44212,1.0565331051558862,0.10991619753396824,0.31783148282180196,732.1636655865732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 12:02:28.020,59871.92952024553,40488462469.4511,1.0565331051558862,0.29920169255195117,0.32152789520264596,732.1636655865732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 13:16:46.743,59865.634809302755,37931377325.134674,1.0565331051558862,0.4922227224689633,0.2819438012882294,732.1636655865732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 14:14:03.117,59450.8514452217,39282585931.25297,1.0565331051558862,0.8965828292670861,0.3149995659926481,904.5436868348042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 15:28:46.804,59511.02624805182,34448704486.11122,1.0565331051558862,0.257027236151475,0.32484058854160813,891.2729876943849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 16:21:07.770,59520.59594606601,32955040439.047935,1.0565331051558862,0.09143845575514248,0.3277564994529788,891.2729876943849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 17:17:25.914,59602.29473219028,29235593843.044865,1.0565331051558862,0.7837124774427487,0.3350393773452385,788.0510402675718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 18:11:54.527,60171.933857235636,34064296564.400547,1.0565331051558862,0.4549991829518908,0.476580247266635,743.8042784861173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 19:19:09.489,60678.62222921164,39064989182.02266,1.0565331051558862,0.6533156380323452,0.5459466799479485,1227.770783989945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 20:03:29.462,60033.62696794817,40040005089.557335,1.0565331051558862,0.7599248014887873,0.6136960764711271,1227.770783989945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 21:26:39.757,60334.71975583846,40335103656.21749,1.0565331051558862,0.7127438088853526,0.624605328627455,1227.770783989945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 22:30:17.981,60481.06798044665,40082367149.71366,1.0565331051558862,0.22597960847726176,0.6205891355545258,1227.770783989945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18 23:28:44.514,61165.471218697974,40880547419.01115,1.0565331051558862,0.6535693407703288,0.6976817846960758,1714.6197734762754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 00:02:41.765,61826.717613028115,42833712988.22704,1.0565331051558862,0.9545876752014514,0.6653447042358382,2315.6913649762937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 01:16:51.601,61852.93928771889,43527127242.6267,1.0565331051558862,0.45308640044607773,0.6684785289961642,2332.3433416528787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 02:21:34.748,61982.67165987673,46494549186.85975,1.0565331051558862,0.9548746327871331,0.6592240867339141,2380.3769276864477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 03:23:43.035,61995.878699547255,48215516217.01799,1.0565331051558862,0.29415881436610514,0.6655071924929868,1962.2517315990845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 04:08:26.360,62151.170540432715,43310826150.89654,1.0565331051558862,0.8917053908387738,0.63639163902013,2117.5435724845447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 05:05:31.125,62112.07774058046,47125243300.46707,1.0565331051558862,0.8737334366445814,0.6189541201199448,2117.5435724845447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 06:18:29.603,61868.704910266235,45144865112.979675,1.0565331051558862,0.2454593307098934,0.4842441700758593,1816.4507845942571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 07:23:42.344,62070.28774196219,48211259500.181564,1.0565331051558862,0.8029309037626701,0.47938690229405695,1670.102559986066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 08:17:36.477,62138.77892749226,45386831696.898674,1.0565331051558862,0.26669030461677506,0.48250146909134956,985.6993217347408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 09:19:00.372,62142.55195399946,49063904845.532036,1.0565331051558862,0.05727752586354456,0.3800525977871684,324.4529274045999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 10:23:37.263,62437.87543011053,47744298112.467255,1.0565331051558862,0.4872768612094982,0.2388258941637442,584.9361423916416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 11:20:09.290,62435.71774305727,48422473822.95352,1.0565331051558862,0.7555839928066054,0.2404612506963715,569.1705198442942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 12:07:29.469,62705.46504031729,32720013599.33649,1.0565331051558862,0.588881261482545,0.26168059227861984,836.7601300510578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 13:16:31.692,63214.12051670896,52239021532.94081,1.0565331051558862,0.42379868140273236,0.33792140893460826,1345.4156064427225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 14:17:21.189,63409.84242468018,54055769606.44209,1.0565331051558862,0.2713792364176718,0.33950798988375946,1541.1375144139456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 15:24:32.840,63060.55291609862,53594999651.058174,1.0565331051558862,0.028943884679085038,0.40952777071654445,1541.1375144139456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 16:01:55.551,63156.58167514334,54691719101.788795,1.0565331051558862,0.697669242025128,0.3626456130771701,1339.5546827179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 17:01:15.097,63691.94971858993,56382834335.57569,1.0565331051558862,0.8160638031592802,0.41538566360541,1553.1707910976693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 18:27:32.120,63710.849971934,53648228800.70506,1.0565331051558862,0.7805656497484673,0.41935807312169476,1568.2980179345468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 19:27:13.911,63326.74969222064,48107577513.225716,1.0565331051558862,0.8705750948272208,0.49606539339436645,1275.1322288767333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 20:29:06.364,63209.279258654795,46224613246.961624,1.0565331051558862,0.19072419795744064,0.49786002333254037,1275.1322288767333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 21:21:18.845,63107.859689652665,46245353497.263626,1.0565331051558862,0.6930283793763677,0.5047526845947097,1005.3849316167107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 22:18:53.370,62816.818926782136,45021760407.68042,1.0565331051558862,0.9671609165719766,0.5198993437746094,894.0310451518671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 23:28:20.896,63030.91416557856,45287343809.70659,1.0565331051558862,0.43053050464512527,0.4578347512668594,894.0310451518671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 00:29:25.189,62859.881298503366,39077675638.63412,1.0565331051558862,0.7891201368193276,0.4469532132984788,894.0310451518671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 01:26:04.942,62723.21042425194,40212989881.93806,1.0565331051558862,0.7520474665465318,0.4200654441969636,987.6395476820617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 02:24:56.792,62940.13098404887,35616365378.36382,1.0565331051558862,0.2738962195939771,0.4347687434826881,987.6395476820617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 03:13:10.353,63221.25952578169,33147195166.85499,1.0565331051558862,0.10045395892129219,0.3557810374992557,987.6395476820617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 04:08:57.641,63938.06737730212,40392014530.54637,1.0565331051558862,0.2926762270487855,0.5232835429829161,1214.8569530501773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 05:15:41.927,63845.79784800136,42042795850.60663,1.0565331051558862,0.14609062592862615,0.47923319295783495,1214.8569530501773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 06:17:55.871,63663.26751820861,43239621616.55944,1.0565331051558862,0.979311423228281,0.4864726070025166,1214.8569530501773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 07:04:12.893,63794.65043498434,42934932694.623634,1.0565331051558862,0.5139063327149271,0.48073879614962334,1214.8569530501773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 08:24:50.258,63445.26790940719,39417654641.09516,1.0565331051558862,0.91368015491414,0.49277051892796686,1214.8569530501773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 09:23:42.183,63450.98627177792,43963967199.54622,1.0565331051558862,0.03973517518190067,0.48592782727156875,1214.8569530501773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 10:10:24.006,63535.939453794286,41500429177.40335,1.0565331051558862,0.9803100070458105,0.471203731878428,1214.8569530501773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 11:12:56.049,63605.91777446032,43635407736.744606,1.0565331051558862,0.6542157044721414,0.4572446034549203,997.9363932532506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 12:13:06.380,63560.955692456606,43349164880.75726,1.0565331051558862,0.7295322999097157,0.45545806737787287,716.8078515204325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 13:20:08.273,62858.48915175016,41287759529.18795,1.0565331051558862,0.4778897813686042,0.573077601657481,1079.578225551959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 14:31:17.238,63176.27748140863,37251561640.97906,1.0565331051558862,0.1509680229362412,0.4491886324232637,987.3086962512025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 15:36:06.643,63035.96190672631,40759342788.60495,1.0565331051558862,0.25647064660219193,0.4503501288229202,936.161283234178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 16:32:35.779,62963.619087084044,38647969132.75155,1.0565331051558862,0.25481121952596714,0.44686486720470714,936.161283234178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20 17:20:19.139,62977.99362070827,38884763766.97505,1.0565331051558862,0.30228636008946574,0.43608683242942886,747.428622710162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
